100,NEM12,202304120954,WBAYM,
200,NMI1234567,B1E1,B1,B1,B1,SERNO1234,kWh,5,
300,20230301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.005,.012,.021,.033,.044,.055,.066,.078,.089,.1,.111,.123,.136,.148,.161,.144,.112,.179,.195,.207,.221,.23,.229,.256,.27,.278,.287,.297,.304,.313,.318,.289,.301,.342,.349,.356,.361,.367,.373,.103,.104,.112,.117,.117,.117,.121,.121,.103,.104,.104,.11,.117,.114,.107,.106,.108,.109,.108,.278,.395,.344,.379,.396,.396,.397,.397,.396,.397,.398,.397,.397,.398,.284,.001,0,0,0,0,0,0,0,.091,.382,.386,.386,.387,.382,.382,.376,.363,.38,.186,.286,.353,.355,.25,.066,.06,.047,.171,.248,.258,.337,.319,.258,.238,.156,.128,0,0,0,.022,.042,.024,.01,.001,.002,.009,.01,.007,.008,.014,.021,.031,.033,.035,.031,.025,.021,.022,.022,.02,.011,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,20230302143218,
200,NMI1234567,B1E1,E1,E1,E1,SERNO1234,kWh,5,
300,20230301,.048,.044,.042,.039,.039,.038,.039,.038,.044,.048,.047,.046,.046,.044,.03,.033,.032,.03,.031,.028,.19,.116,.031,.035,.035,.034,.033,.034,.033,.033,.034,.03,.044,.184,.027,.023,.024,.026,.028,.028,.027,.028,.027,.027,.026,.026,.025,.023,.024,.027,.026,.02,.023,.03,.032,.032,.03,.029,.031,.032,.032,.031,.029,.113,.062,.039,.033,.034,.036,.032,.027,.022,.016,.012,.009,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.029,.016,.021,.016,.022,.037,.021,.031,.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.003,.146,.234,.232,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.007,.012,.021,.082,.154,.091,.068,.03,.029,.031,.034,.035,.034,.034,.034,.035,.034,.034,.032,.031,.067,.255,.301,.354,.343,.303,.269,.246,.097,.022,.032,.04,.039,.039,.035,.035,.052,.053,.052,.041,.037,.041,.041,.041,.041,.041,.041,.041,.041,.04,.04,.039,.039,.039,.038,.039,.039,.038,.039,.038,.038,.038,.039,.038,.038,.038,.038,.038,.038,.038,.038,.038,.039,.038,.038,.039,.038,.036,A,,,20230302143218,
300,20230302,.035,.036,.035,.036,.035,.038,.04,.039,.039,.038,.038,.038,.038,.037,.035,.036,.034,.033,.032,.033,.032,.033,.034,.036,.036,.036,.035,.036,.035,.035,.035,.035,.035,.034,.032,.033,.033,.033,.032,.036,.037,.036,.036,.036,.035,.036,.035,.035,.036,.034,.032,.033,.033,.032,.034,.106,.045,.044,.043,.044,.042,.044,.042,.042,.043,.042,.049,.04,.04,.038,.04,.041,.039,.034,.032,.035,.023,.023,.027,.029,.029,.028,.029,.031,.029,.02,.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.011,0,.029,.01,.016,.091,.08,.024,.041,.077,.042,.076,.105,.167,.211,.225,.245,.24,.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.003,.011,.013,.04,0,.028,.119,.215,.362,.146,.014,0,.001,.094,.022,0,0,0,0,0,0,0,.021,.24,.075,.015,.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.155,.166,.08,.06,.061,.062,.067,.075,.116,.087,.137,.033,.015,.021,.02,.024,.021,.025,.028,.033,.033,.033,.035,.034,.038,.037,.042,.042,.04,.03,.03,.03,.027,.027,.024,.038,.039,.037,.036,.036,.037,.036,.036,.037,.036,.035,.034,.021,.02,.02,.02,.019,.024,.023,.024,.023,.023,.023,.022,.023,.023,.022,.023,.022,.02,.023,.038,.037,.037,.031,.02,.025,.027,.025,.026,.026,.025,.024,.023,.023,.023,.023,.023,.023,.022,.023,.022,A,,,20230303201734,
300,20230303,.022,.023,.028,.03,.029,.028,.027,.089,.189,.031,.027,.029,.031,.03,.031,.03,.03,.029,.028,.03,.124,.101,.02,.019,.021,.021,.021,.024,.024,.024,.024,.023,.023,.022,.023,.022,.022,.02,.019,.02,.02,.02,.02,.023,.023,.023,.023,.022,.023,.022,.022,.022,.02,.02,.019,.02,.019,.02,.023,.023,.023,.022,.029,.111,.058,.038,.032,.059,.03,.03,.025,.021,.015,.011,.003,0,0,.002,.001,.009,.016,.007,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.061,.099,.015,0,.034,.026,.032,.027,.009,.063,.02,.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.043,.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.051,.207,.131,.104,.032,0,0,0,0,0,0,.278,.258,.233,.124,.132,.106,.001,0,.001,.01,.014,.014,.016,.023,.029,.032,.037,.04,.039,.039,.041,.041,.042,.039,.039,.039,.037,.034,.032,.029,.029,.027,.026,.026,.025,.023,.023,.021,.021,.022,.024,.025,.024,.023,.023,.023,.023,.023,.022,.023,.021,.02,.02,.02,.02,.02,.022,.024,.023,.022,.023,.022,.023,.022,.022,.022,.019,.02,.02,.019,.02,.022,.023,.023,.023,.022,.023,.023,.022,.022,.022,.02,.02,.02,.02,A,,,20230304151924,
300,20230304,.019,.02,.023,.023,.023,.023,.022,.022,.023,.022,.022,.021,.02,.02,.02,.02,.02,.023,.023,.023,.023,.022,.023,.022,.023,.022,.02,.02,.02,.02,.019,.02,.023,.023,.022,.023,.022,.022,.022,.022,.021,.019,.02,.02,.019,.02,.022,.023,.022,.022,.022,.022,.022,.022,.02,.02,.019,.02,.019,.02,.116,.073,.198,.198,.197,.096,.036,.12,.173,.113,.094,.036,.031,.027,.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.081,.19,.226,.167,.088,0,0,.006,.03,0,0,0,0,0,0,.001,.137,.114,.148,.15,.09,.001,.004,.008,.011,.014,.017,.021,.026,.028,.031,.03,.035,.061,.075,.058,.037,.04,.04,.036,.035,.035,.034,.031,.026,.026,.025,.026,.024,.023,.023,.022,.029,.027,.028,.028,.028,.031,.025,.024,.024,.024,.023,.023,.023,.023,.022,.023,.022,.023,.022,.021,.02,.019,.02,.02,.023,.023,.024,.022,.023,.022,.023,.022,.022,.023,.022,.021,.02,.02,.02,.019,.02,.021,.023,.023,.022,.023,.022,A,,,20230306120507,
300,20230305,.022,.023,.022,.022,.022,.02,.019,.02,.019,.019,.021,.023,.022,.023,.022,.023,.022,.022,.022,.022,.022,.019,.019,.02,.019,.02,.022,.023,.023,.022,.022,.022,.023,.022,.022,.022,.019,.02,.019,.02,.02,.02,.024,.023,.022,.023,.022,.022,.022,.022,.021,.02,.019,.02,.019,.02,.021,.023,.023,.022,.031,.098,.032,.032,.032,.031,.038,.041,.04,.033,.025,.032,.036,.036,.03,.025,.011,.006,.004,.005,.002,.003,.002,.003,0,0,.002,0,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.025,.083,.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.055,.111,.285,.159,0,0,0,0,0,0,0,.059,.157,.084,.055,.021,.037,.098,.09,.086,.084,.091,.038,.015,.017,.018,.03,.019,.034,.04,.043,.045,.034,.042,.045,.043,.032,.029,.03,.029,.031,.03,.029,.028,.027,.028,.026,.024,.025,.025,.024,.023,.024,.023,.022,.023,.023,.023,.022,.023,.022,.023,.023,.02,.02,.019,.02,.02,.02,.024,.023,.023,.023,.023,.022,.023,.023,.022,.023,.021,.019,.02,.02,.019,.02,.023,.023,.023,.023,.022,.023,.022,.022,.022,.022,.019,.02,A,,,20230306171459,
300,20230306,.02,.02,.019,.022,.024,.023,.022,.023,.022,.022,.023,.022,.02,.02,.019,.02,.02,.02,.023,.023,.023,.023,.022,.023,.022,.023,.02,.02,.02,.019,.02,.02,.022,.023,.023,.022,.023,.022,.022,.022,.022,.02,.019,.02,.019,.02,.021,.023,.023,.023,.022,.022,.022,.022,.022,.019,.019,.02,.019,.02,.02,.023,.023,.022,.022,.14,.028,.034,.059,.027,.029,.023,.017,.013,.012,.013,.011,.003,.053,0,0,0,0,0,0,0,0,.04,.101,0,0,0,0,0,0,0,0,0,0,0,.035,.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.152,.067,0,0,0,0,0,0,0,.087,.069,.076,.053,0,.014,.14,.13,.042,.013,.012,.015,.022,.024,.026,.027,.028,.029,.055,.035,.036,.031,.049,.07,.061,.061,.056,.045,.049,.049,.048,.054,.056,.055,.054,.053,.055,.053,.048,.047,.047,.046,.046,.045,.046,.045,.045,.044,.045,.045,.045,.045,.045,.042,.041,.042,.042,.042,.044,.046,.045,.045,.045,.045,.044,.044,.045,.044,.045,.044,.044,.042,.041,.042,.041,.042,.045,.045,.045,.044,.044,.045,.044,A,,,20230307151618,
300,20230307,.044,.044,.045,.042,.041,.041,.042,.041,.042,.046,.046,.045,.046,.045,.045,.045,.025,.022,.022,.02,.02,.019,.02,.02,.02,.023,.024,.023,.022,.023,.022,.022,.022,.024,.026,.026,.027,.026,.026,.139,.156,.03,.029,.029,.029,.028,.029,.028,.027,.026,.025,.025,.152,.069,.022,.023,.024,.023,.024,.031,.032,.03,.03,.026,.027,.028,.123,.053,.025,.029,.029,.028,.032,.03,.025,.018,.013,.003,0,.004,.009,0,.001,0,0,.001,.004,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,.002,.003,0,0,0,0,0,0,0,0,0,0,0,.001,0,0,.064,.089,0,.035,.02,0,0,0,0,0,0,0,0,0,0,.004,.047,.045,.158,.045,.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.132,.103,.213,.1,0,0,0,0,0,0,0,0,0,0,0,.095,.166,.119,.096,.068,.059,.001,.027,.155,.184,.208,.1,.033,.012,.013,.017,.038,.048,.049,.05,.052,.053,.053,.055,.056,.062,.186,.299,.323,.377,.156,.068,.067,.063,.058,.061,.06,.063,.063,.061,.061,.062,.058,.059,.059,.058,.059,.058,.058,.051,.051,.05,.051,.05,.049,.05,.05,.05,.05,.049,.05,.05,.047,.047,.047,.046,.047,.049,.051,.05,.051,.05,.049,.051,.05,.049,.049,.049,.049,.05,.049,.049,.049,.049,.05,.049,.047,.047,.047,.046,A,,,20230308195006,
300,20230308,.047,.047,.05,.051,.05,.05,.05,.049,.05,.049,.05,.049,.05,.049,.049,.05,.049,.047,.046,.05,.049,.05,.051,.054,.053,.053,.053,.052,.053,.052,.053,.052,.053,.052,.052,.051,.05,.05,.05,.049,.051,.053,.053,.053,.053,.052,.053,.052,.052,.052,.053,.052,.051,.049,.05,.049,.049,.049,.05,.052,.053,.052,.051,.052,.052,.052,.051,.052,.125,.171,.19,.187,.109,.026,.048,.187,.097,.154,.031,.04,.12,.04,.019,.016,.012,.008,.013,.036,.04,.031,0,0,0,.003,.006,.013,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.004,.126,.118,.148,.15,.137,.139,.144,.145,.145,.132,.127,.141,.13,.146,.165,.173,.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.033,.19,.185,.194,0,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,.003,.006,.007,.002,0,0,0,.155,.194,.208,.098,0,0,0,0,0,0,0,0,.001,0,0,0,.054,.077,.009,.079,.064,.008,.016,.015,.028,.031,.032,.03,.031,.033,.16,.193,.345,.187,.065,.053,.057,.059,.071,.041,.057,.034,.033,.033,.032,.03,.03,.042,.044,.055,.067,.051,.053,.057,.056,.052,.053,.054,.056,.05,.049,.046,.044,.045,.045,.045,.044,.043,.042,.043,.042,.043,.042,.043,.042,.042,.043,.042,.043,.042,.043,.042,.041,.04,.04,.04,.039,.04,.042,.043,.044,.044,.043,.043,.042,.043,.042,.043,.042,.042,.042,.04,.04,.039,.04,.04,.04,.043,.045,.047,A,,,20230309160722,
300,20230309,.045,.046,.045,.046,.045,.045,.046,.043,.043,.042,.043,.042,.042,.045,.046,.046,.045,.045,.046,.045,.045,.045,.049,.053,.05,.05,.05,.048,.202,.108,.054,.054,.053,.053,.053,.052,.053,.052,.052,.051,.087,.166,.044,.042,.043,.044,.047,.047,.047,.046,.046,.046,.045,.045,.045,.023,.019,.02,.019,.02,.019,.019,.058,.133,.044,.032,.033,.031,.03,.025,.025,.025,.028,.027,.024,.023,.026,.024,.017,.018,.013,.17,.194,.177,.04,.024,.009,.002,.007,.137,.139,.077,.005,.014,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.168,.179,.178,.179,.194,.215,.218,.217,.223,.208,.202,.198,.206,.205,.194,.185,.067,0,0,0,0,0,0,.043,.065,.069,.013,.013,.021,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.244,.231,.233,.002,0,0,0,0,0,0,0,0,0,0,.001,.13,.003,.01,.147,.207,.126,.116,.117,.113,.104,.096,.096,.028,.032,.037,.035,.034,.037,.037,.043,.044,.042,.04,.034,.033,.032,.032,.032,.032,.032,.029,.027,.027,.026,.027,.028,.027,.026,.027,.026,.026,.026,.025,.025,.024,.024,.023,.023,.023,.023,.023,.022,.023,.023,.022,.022,.02,.019,.02,.019,.02,.023,.023,.024,.023,.023,.022,.023,.022,.024,.023,.022,.022,.023,.022,.023,.022,.022,.019,.02,.019,.02,.019,.022,.023,.023,.024,.022,.023,.022,.023,A,,,20230310152513,
300,20230310,.022,.022,.022,.022,.023,.022,.02,.019,.02,.019,.02,.02,.023,.023,.024,.023,.023,.022,.023,.022,.023,.023,.022,.023,.02,.02,.02,.02,.019,.02,.023,.023,.023,.023,.023,.022,.023,.022,.022,.023,.022,.022,.02,.02,.019,.02,.02,.02,.023,.024,.023,.022,.023,.023,.022,.02,.02,.034,.037,.037,.03,.097,.025,.025,.025,.032,.055,.051,.029,.032,.039,.04,.037,.032,.027,.016,.013,.008,.004,.008,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.085,.092,.11,.091,.114,.11,.086,.086,.055,.03,.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.063,.231,.228,.229,.134,0,0,0,0,0,0,0,0,0,0,0,0,.003,.004,.004,.008,.011,.003,.189,.208,.189,.082,.02,.051,.184,.092,.149,.03,.024,.023,.026,.024,.024,.03,.032,.035,.034,.034,.037,.035,.039,.037,.032,.031,.031,.03,.029,.027,.027,.048,.064,.026,.023,.02,.02,.02,.019,.02,.024,.023,.023,.022,.023,.022,.022,.023,.022,.022,.022,.022,.02,.019,.02,.019,.019,.019,.022,.023,.023,.023,.022,.022,.024,.022,.022,.022,.022,.019,.02,.019,.019,.02,.019,.023,.023,.022,.023,.021,.022,.022,.022,.022,.021,.02,.019,.019,A,,,20230311145654,
300,20230311,.019,.019,.019,.022,.023,.023,.022,.022,.021,.022,.022,.022,.021,.02,.019,.02,.019,.02,.02,.023,.023,.023,.023,.022,.022,.022,.022,.022,.021,.02,.019,.019,.019,.019,.02,.023,.023,.022,.022,.022,.022,.022,.02,.019,.035,.037,.037,.034,.019,.024,.026,.025,.026,.025,.024,.024,.023,.022,.023,.022,.113,.036,.028,.03,.029,.031,.029,.028,.024,.024,.028,.031,.032,.028,.026,.025,.02,.013,.009,.003,0,.001,.002,.007,.004,0,.001,.002,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.044,.137,.026,.15,.119,.172,.138,.115,.145,.162,.241,.228,.183,.021,0,0,0,0,0,0,0,0,0,.002,0,.02,0,0,0,0,0,0,0,0,0,0,0,.003,.005,0,0,0,0,0,0,0,0,0,0,0,0,.001,.001,.001,.01,.011,.007,.006,.008,.009,.002,0,0,.141,.272,.275,.275,.104,0,0,.012,.017,.011,.02,.001,0,0,0,0,0,0,0,0,0,0,.008,.019,.126,.201,.033,.03,.032,.035,.103,.101,.1,.069,.078,.095,.091,.178,.057,.033,.032,.032,.034,.034,.032,.031,.037,.035,.032,.033,.027,.024,.02,.019,.022,.022,.023,.024,.025,.025,.024,.024,.023,.023,.024,.023,.022,.023,.022,.023,.022,.022,.019,.02,.02,.02,.019,.022,.023,.024,.023,.023,.023,.022,.024,.023,.023,.022,.023,.021,.02,.02,.02,.02,.019,.021,.024,.023,.023,.023,.022,.022,.022,.023,.022,.022,.021,.019,.02,.02,A,,,20230312152204,
300,20230312,.019,.02,.021,.023,.023,.023,.023,.022,.022,.022,.023,.022,.023,.019,.02,.02,.02,.019,.02,.023,.023,.023,.023,.023,.022,.023,.022,.022,.023,.019,.02,.019,.02,.019,.02,.022,.024,.023,.022,.023,.022,.023,.023,.022,.019,.021,.037,.037,.037,.028,.021,.025,.026,.025,.026,.025,.023,.032,.03,.031,.03,.03,.03,.029,.03,.03,.03,.03,.03,.029,.026,.109,.053,.027,.03,.026,.027,.027,.03,.029,.018,.009,.009,.013,.015,.007,.004,0,0,0,0,0,0,0,0,0,0,0,.001,0,.008,.03,.03,.105,.161,.093,.064,.041,.068,.12,.074,.058,0,0,0,.223,.269,.255,.242,.247,.245,.226,.204,.195,.229,.24,.23,.11,.165,.083,.121,.24,.192,.182,.112,.088,.064,.005,.007,.015,0,0,0,0,0,.074,0,0,0,0,0,.001,.004,.01,.006,.008,.014,.011,0,0,0,0,0,0,.001,.013,.021,.024,.283,.305,.306,.297,.112,.019,.015,.008,.001,0,0,.001,.004,.008,.009,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,.021,0,0,0,0,.199,.341,.174,.118,.079,.08,.077,.074,.065,.069,.006,.018,.021,.025,.026,.029,.031,.032,.035,.035,.035,.038,.037,.037,.035,.037,.034,.031,.025,.025,.024,.025,.024,.023,.023,.023,.022,.02,.02,.021,.02,.02,.022,.023,.024,.022,.023,.022,.022,.022,.022,.022,.022,.022,.022,.022,.022,.023,.022,.02,.019,.019,.02,.019,.019,.023,.023,.023,.023,.022,.022,.022,.022,.022,.022,.022,.022,.022,.022,.019,.019,.02,.019,.019,.02,.023,A,,,20230313155629,
300,20230313,.023,.023,.022,.023,.021,.022,.022,.022,.022,.022,.021,.02,.019,.02,.019,.02,.02,.023,.024,.023,.023,.023,.022,.023,.022,.022,.022,.022,.022,.021,.019,.019,.02,.019,.019,.022,.024,.023,.022,.023,.022,.022,.022,.022,.022,.022,.022,.02,.019,.019,.019,.019,.019,.023,.023,.022,.022,.022,.056,.057,.03,.032,.032,.03,.031,.044,.048,.048,.048,.038,.05,.057,.05,.049,.125,.206,.205,.204,.039,.021,.142,.079,.08,.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002,.001,.088,.193,.356,.327,.294,.101,.041,.022,.169,.246,.236,.223,.203,.011,0,.139,.08,.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.011,.006,0,.004,.005,.2,.134,.218,.167,0,.001,0,0,0,0,0,.001,.003,.167,.207,.195,.16,.139,.124,.011,.053,.045,.014,.031,.038,.031,.032,.033,.04,.046,.043,.048,.041,.039,.037,.037,.048,.07,.076,.073,.075,.061,.062,.056,.053,.051,.052,.056,.051,.051,.051,.049,.049,.049,.048,.048,.048,.047,.047,.048,.047,.048,.047,.048,.047,.047,.044,.042,.041,.039,.034,.026,.026,.026,.025,.024,.024,.024,.024,.023,.022,.021,.021,.02,.02,.021,.022,.024,.023,.023,.023,.023,.022,.023,.021,.02,A,,,20230314164219,
300,20230314,.02,.02,.02,.02,.023,.023,.023,.023,.022,.022,.023,.021,.02,.02,.019,.02,.02,.021,.024,.024,.022,.023,.023,.022,.022,.021,.019,.02,.02,.02,.021,.023,.023,.022,.022,.022,.023,.021,.019,.02,.02,.02,.021,.021,.023,.023,.022,.022,.022,.022,.021,.019,.02,.019,.022,.025,.025,.029,.029,.027,.028,.027,.027,.026,.028,.021,.02,.028,.141,.074,.045,.043,.042,.027,.028,.064,.051,.023,.016,.065,.154,.158,.145,.02,0,.073,.049,.037,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.042,.092,.103,.116,.012,0,0,0,0,0,0,0,0,0,0,0,.117,.269,.255,.136,.11,.014,.017,.019,.024,.028,.03,.032,.031,.031,.032,.032,.033,.035,.038,.036,.043,.051,.047,.044,.065,.08,.093,.089,.069,.066,.054,.068,.075,.044,.042,.041,.042,.046,.04,.04,.04,.039,.038,.038,.037,.038,.038,.037,.037,.037,.038,.038,.038,.038,.036,.035,.035,.034,.035,.036,.039,.039,.038,.038,.037,.038,.037,.037,.037,.038,.037,.037,.035,.034,.035,.035,.035,.037,.039,.039,.038,.038,A,,,20230315133616,
